Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-06 11:18:32,"Morning Workout",46m,"Overhead Press (Barbell)",3,74.99999999999999,5,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Incline Row (Dumbbell)",1,20.0,12,0,0,"",,
2023-05-06 11:18:32,"Morning Workout",46m,"Incline Row (Dumbbell)",2,30.0,8,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Incline Row (Dumbbell)",3,40.0,6,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Incline Row (Dumbbell)",4,40.0,6,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Triceps Extension",1,30.0,12,0,0,"Switch grip each set",,
2023-05-06 11:18:32,"Morning Workout",46m,"Triceps Extension",2,30.0,12,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Triceps Extension",3,30.0,12,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Bicep Curl (Cable)",1,70.0,12,0,0,"",,
2023-05-06 11:18:32,"Morning Workout",46m,"Bicep Curl (Cable)",2,80.0,10,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Bicep Curl (Cable)",3,80.0,8,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Seated Calf Raise (Plate Loaded)",1,90.0,15,0,0,"",,
2023-05-06 11:18:32,"Morning Workout",46m,"Seated Calf Raise (Plate Loaded)",2,90.0,10,0,0,,,
2023-05-06 11:18:32,"Morning Workout",46m,"Seated Calf Raise (Plate Loaded)",3,90.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Stretching",1,0,0,0,240,"","",
2023-05-07 08:49:29,"Morning Workout",52m,"Seated Row (Machine)",1,100.0,12,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Seated Row (Machine)",2,110.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Seated Row (Machine)",3,110.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Lateral Raise (Dumbbell)",1,12.0,12,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Lateral Raise (Dumbbell)",2,12.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Lateral Raise (Dumbbell)",3,12.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Leg Press",1,146.0,12,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Leg Press",2,151.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Leg Press",3,151.0,15,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Hammer Curl (Dumbbell)",1,25.0,8,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Hammer Curl (Dumbbell)",2,25.0,8,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Hammer Curl (Dumbbell)",3,25.0,10,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Cross Body Extension",1,30.0,8,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Cross Body Extension",2,30.0,8,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Russian Twist",1,0,20,0,0,"Plus 8 lbs on decline",,
2023-05-07 08:49:29,"Morning Workout",52m,"Russian Twist",2,0,20,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Incline Chest Press (Machine)",1,25.0,12,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Incline Chest Press (Machine)",2,30.0,8,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Hip Thrust (Machine)",1,70.0,12,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Hip Thrust (Machine)",2,70.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Hip Thrust (Machine)",3,70.0,12,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Calf Press On Leg Press",1,100.0,18,0,0,"",,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Calf Press On Leg Press",2,115.0,10,0,0,,,
2023-05-07 08:49:29,"Morning Workout",52m,"Single Calf Press On Leg Press",3,100.0,15,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Hammer Curl (Cable)",1,40.0,15,0,0,"","",
2023-05-08 13:28:14,"Midday Workout",25m,"Hammer Curl (Cable)",2,80.0,8,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Hammer Curl (Cable)",3,80.0,8,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Hammer Curl (Cable)",4,80.0,10,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Skullcrusher (Dumbbell)",1,25.0,6,0,0,"",,
2023-05-08 13:28:14,"Midday Workout",25m,"Skullcrusher (Dumbbell)",2,20.0,12,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Skullcrusher (Dumbbell)",3,20.0,12,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Skullcrusher (Dumbbell)",4,20.0,10,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Lateral Raise (Cable)",1,10.0,15,0,0,"",,
2023-05-08 13:28:14,"Midday Workout",25m,"Lateral Raise (Cable)",2,10.0,15,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,8,0,0,"",,
2023-05-08 13:28:14,"Midday Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,8,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,15,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-05-08 13:28:14,"Midday Workout",25m,"Incline Curl (Dumbbell)",2,25.0,8,0,0,,,
2023-05-08 13:28:14,"Midday Workout",25m,"Incline Curl (Dumbbell)",3,20.0,8,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Leg Extension (Machine)",1,60.0,12,0,0,"","",
2023-05-09 14:36:27,"Afternoon Workout",48m,"Leg Extension (Machine)",2,90.0,10,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Leg Extension (Machine)",3,100.0,8,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Leg Extension (Machine)",4,120.0,15,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Lu Raises",1,0.0,15,0,0,"",,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Lu Raises",2,5.0,12,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Lu Raises",3,5.0,12,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Lu Raises",4,5.0,12,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Romanian Deadlift (Barbell)",1,45.0,12,0,0,"",,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Romanian Deadlift (Barbell)",2,115.0,8,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Romanian Deadlift (Barbell)",3,135.0,8,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Romanian Deadlift (Barbell)",4,135.0,8,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Hanging Knee Raise",1,0,10,0,0,"",,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Hanging Knee Raise",2,0,10,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Hanging Knee Raise",3,0,10,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Calf Press on Seated Leg Press",1,175.0,18,0,0,"",,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Calf Press on Seated Leg Press",2,175.0,18,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Calf Press on Seated Leg Press",3,175.0,20,0,0,,,
2023-05-09 14:36:27,"Afternoon Workout",48m,"Knee Raise (Captain's Chair)",1,0,25,0,0,"",,
2023-05-11 18:35:50,"Home Workout",39m,"Lunge (Bodyweight)",1,0,15,0,0,"","",
2023-05-11 18:35:50,"Home Workout",39m,"Romanian Deadlift (Dumbbell)",1,25.0,12,0,0,"",,
2023-05-11 18:35:50,"Home Workout",39m,"Romanian Deadlift (Dumbbell)",2,25.0,8,0,0,,,
2023-05-11 18:35:50,"Home Workout",39m,"Lunge (Barbell)",1,95.0,10,0,0,"Assuming bar is 25",,
2023-05-11 18:35:50,"Home Workout",39m,"Bulgarian Split Squat",1,25.0,10,0,0,"",,
2023-05-11 18:35:50,"Home Workout",39m,"Bulgarian Split Squat",2,25.0,10,0,0,,,
2023-05-11 18:35:50,"Home Workout",39m,"Bench Press (Barbell)",1,95.0,12,0,0,"",,
2023-05-11 18:35:50,"Home Workout",39m,"Bench Press (Barbell)",2,115.0,8,0,0,,,
2023-05-11 18:35:50,"Home Workout",39m,"Ab Wheel",1,0,8,0,0,"Kneeling",,
2023-05-11 18:35:50,"Home Workout",39m,"Ab Wheel",2,0,12,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Rowing (Machine)",1,0,0,0,120,"","",
2023-05-12 15:50:53,"Afternoon Workout",47m,"Pull Up",1,25.0,6,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Pull Up",2,25.0,6,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Pull Up",3,25.0,6,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Seated Row (Cable)",1,100.0,10,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Seated Row (Cable)",2,100.0,10,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Face Pull (Cable)",1,50.0,15,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Face Pull (Cable)",2,50.0,15,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Pullover (Dumbbell)",1,40.0,10,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Pullover (Dumbbell)",2,40.0,8,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Hammer Curl (Cable)",1,80.0,10,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Hammer Curl (Cable)",2,80.0,10,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Hammer Curl (Cable)",3,80.0,10,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Unilateral Bicep Curl (Cable)",1,30.0,10,0,0,"",,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Unilateral Bicep Curl (Cable)",2,30.0,10,0,0,,,
2023-05-12 15:50:53,"Afternoon Workout",47m,"Unilateral Bicep Curl (Cable)",3,30.0,10,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Seated Overhead Press (Dumbbell)",1,15.0,12,0,0,"","",
2023-05-13 06:14:10,"Early Morning Workout",44m,"Seated Overhead Press (Dumbbell)",2,30.0,8,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Seated Overhead Press (Dumbbell)",3,35.0,8,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Seated Overhead Press (Dumbbell)",4,40.0,5,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Cable Crossover",1,30.0,12,0,0,"",,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Cable Crossover",2,30.0,12,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Cable Crossover",3,30.0,12,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Decline Bench Press (Smith Machine)",1,80.0,10,0,0,"",,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Decline Bench Press (Smith Machine)",2,85.0,8,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Decline Bench Press (Smith Machine)",3,85.0,8,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Extension",1,30.0,12,0,0,"",,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Extension",2,30.0,10,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Extension",3,30.0,10,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,10,0,0,"Really slow and isolated",,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,10,0,0,,,
2023-05-13 06:14:10,"Early Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,10,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Pt (Back/Shoulder)",1,0,0,0,600,"","",
2023-05-15 15:38:20,"Afternoon Workout",34m,"Lying Leg Curl (Machine)",1,80.0,12,0,0,"",,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Lying Leg Curl (Machine)",2,80.0,8,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Lying Leg Curl (Machine)",3,80.0,10,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Face Pull (Cable)",1,50.0,15,0,0,"",,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Face Pull (Cable)",2,60.0,10,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Face Pull (Cable)",3,60.0,10,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Back Extension",1,35.0,8,0,0,"",,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Back Extension",2,35.0,8,0,0,,,
2023-05-15 15:38:20,"Afternoon Workout",34m,"Back Extension",3,35.0,10,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",1,74.99999999999999,8,0,0,"","",
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",2,125.0,6,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",3,145.0,8,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",4,165.0,6,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",5,165.0,3,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Deadlift (Barbell)",6,195.0,5,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Bent Over One Arm Row (Dumbbell)",1,25.0,12,0,0,"",,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Bent Over One Arm Row (Dumbbell)",2,25.0,12,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Bent Over One Arm Row (Dumbbell)",3,25.0,12,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pullover (Dumbbell)",1,25.0,5,0,0,"Sloooooooow",,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pullover (Dumbbell)",2,10.0,8,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pullover (Dumbbell)",3,25.0,6,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pullover (Dumbbell)",4,10.0,10,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pull Up",1,0.0,10,0,0,"",,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pull Up",2,0.0,8,0,0,,,
2023-05-18 12:35:14,"Home Workout",1h 11m,"Pull Up",3,0.0,10,0,0,,,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Pt (Back/Shoulder)",1,0,0,0,300,"","",
2023-05-19 13:10:17,"Quick Home Lift",25m,"Overhead Press (Barbell)",1,50.0,8,0,0,"",,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Overhead Press (Barbell)",2,50.0,8,0,0,,,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Overhead Press (Barbell)",3,74.99999999999999,8,0,0,,,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Lateral Raise (Dumbbell)",1,10.0,15,0,0,"",,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Lateral Raise (Dumbbell)",2,10.0,15,0,0,,,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Lateral Raise (Dumbbell)",3,10.0,15,0,0,,,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Ab Wheel",1,0,8,0,0,"",,
2023-05-19 13:10:17,"Quick Home Lift",25m,"Ab Wheel",2,0,8,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",1,0.0,10,0,0,"","",
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",2,45.0,8,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",3,115.0,5,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",4,135.0,3,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",5,185.00000000000003,3,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",6,185.00000000000003,3,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",7,185.00000000000003,3,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Squat (Barbell)",8,185.00000000000003,3,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Incline Chest Press (Machine)",1,10.0,12,0,0,"",,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Incline Chest Press (Machine)",2,25.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Incline Chest Press (Machine)",3,30.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Incline Chest Press (Machine)",4,35.0,8,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Incline Chest Press (Machine)",5,35.0,8,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hammer Curl (Cable)",1,80.0,10,0,0,"",,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hammer Curl (Cable)",2,80.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hammer Curl (Cable)",3,80.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,12,0,0,"",,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hip Flexor (Cable)",1,40.0,8,0,0,"",,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hip Flexor (Cable)",2,40.0,6,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Hip Flexor (Cable)",3,30.0,8,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Lateral Raise (Cable)",1,20.0,10,0,0,"",,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Lateral Raise (Cable)",2,20.0,10,0,0,,,
2023-05-21 11:06:47,"Morning Workout",1h 3m,"Lateral Raise (Cable)",3,20.0,12,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Overhead Press (Barbell)",1,45.0,8,0,0,"","",
2023-05-22 10:57:20,"Morning Workout",31m,"Overhead Press (Barbell)",2,65.0,8,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Overhead Press (Barbell)",3,70.0,8,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Overhead Press (Barbell)",4,70.0,8,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Cable Crossover",1,30.0,12,0,0,"",,
2023-05-22 10:57:20,"Morning Workout",31m,"Cable Crossover",2,40.0,10,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Cable Crossover",3,40.0,8,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Face Pull (Cable)",1,50.0,15,0,0,"Omni grip",,
2023-05-22 10:57:20,"Morning Workout",31m,"Face Pull (Cable)",2,50.0,15,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Face Pull (Cable)",3,50.0,15,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Chest Press (Machine)",1,50.0,10,0,0,"",,
2023-05-22 10:57:20,"Morning Workout",31m,"Chest Press (Machine)",2,100.0,10,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Chest Press (Machine)",3,110.0,8,0,0,,,
2023-05-22 10:57:20,"Morning Workout",31m,"Chest Press (Machine)",4,120.0,6,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Pull Up",1,27.5,6,0,0,"","",
2023-05-23 09:54:07,"Morning Workout",47m,"Pull Up",2,27.5,6,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Pull Up",3,25.0,6,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Seated Calf Raise (Plate Loaded)",1,90.0,15,0,0,"",,
2023-05-23 09:54:07,"Morning Workout",47m,"Seated Calf Raise (Plate Loaded)",2,90.0,12,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Seated Calf Raise (Plate Loaded)",3,90.0,12,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Preacher Reverse Curl",1,40.0,10,0,0,"Bar is 25?",,
2023-05-23 09:54:07,"Morning Workout",47m,"Preacher Reverse Curl",2,40.0,10,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Preacher Reverse Curl",3,40.0,10,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Trap Extension (On Low Back Extension)",1,0,10,0,0,"Hold for 1 Mississippi",,
2023-05-23 09:54:07,"Morning Workout",47m,"Trap Extension (On Low Back Extension)",2,0,12,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Trap Extension (On Low Back Extension)",3,0,12,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Single Calf Press On Leg Press",1,115.0,8,0,0,"",,
2023-05-23 09:54:07,"Morning Workout",47m,"Single Calf Press On Leg Press",2,115.0,10,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Single Calf Press On Leg Press",3,100.0,12,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Bicep Curl (Cable)",1,80.0,8,0,0,"",,
2023-05-23 09:54:07,"Morning Workout",47m,"Bicep Curl (Cable)",2,80.0,10,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Bicep Curl (Cable)",3,70.0,8,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Side Bend (Cable)",1,40.0,10,0,0,"",,
2023-05-23 09:54:07,"Morning Workout",47m,"Side Bend (Cable)",2,70.0,8,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Side Bend (Cable)",3,70.0,8,0,0,,,
2023-05-23 09:54:07,"Morning Workout",47m,"Knee Raise (Captain's Chair)",1,0,25,0,0,"",,
2023-05-23 09:54:07,"Morning Workout",47m,"Knee Raise (Captain's Chair)",2,0,25,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",1,95.0,8,0,0,"","",
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",2,135.0,5,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",3,185.00000000000003,4,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",4,205.0,3,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",5,215.0,3,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Deadlift (Barbell)",6,215.0,2,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Hip Flexor (Cable)",1,20.0,15,0,0,"",,
2023-05-25 09:49:35,"Morning Workout",53m,"Hip Flexor (Cable)",2,30.0,10,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Hip Flexor (Cable)",3,30.0,10,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Seated Good Mornings",1,0.0,8,0,0,"",,
2023-05-25 09:49:35,"Morning Workout",53m,"Seated Good Mornings",2,30.0,10,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Seated Good Mornings",3,40.0,8,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Seated Good Mornings",4,40.0,8,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Lying Leg Curl (Machine)",1,80.0,12,0,0,"",,
2023-05-25 09:49:35,"Morning Workout",53m,"Lying Leg Curl (Machine)",2,85.0,10,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Lying Leg Curl (Machine)",3,90.0,10,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Leg Extension (Machine)",1,100.0,12,0,0,"",,
2023-05-25 09:49:35,"Morning Workout",53m,"Leg Extension (Machine)",2,100.0,12,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Leg Extension (Machine)",3,110.0,12,0,0,,,
2023-05-25 09:49:35,"Morning Workout",53m,"Stretching",1,0,0,0,300,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",1,45.0,8,0,0,"","",
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",2,95.0,5,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",3,115.0,8,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",4,135.0,5,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",5,140.0,3,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Bench Press (Barbell)",6,160.0,2,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Overhead Press (Dumbbell)",1,25.0,10,0,0,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Overhead Press (Dumbbell)",2,25.0,10,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Overhead Press (Dumbbell)",3,25.0,8,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Incline Chest Fly (Dumbbell)",1,25.0,8,0,0,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Incline Chest Fly (Dumbbell)",2,25.0,8,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Incline Chest Fly (Dumbbell)",3,20.0,8,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Extension",1,30.0,15,0,0,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Extension",2,30.0,12,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Extension",3,26.0,12,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Lateral Raise (Cable)",1,20.0,10,0,0,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Lateral Raise (Cable)",2,20.0,10,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Lateral Raise (Cable)",3,20.0,8,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,12,0,0,"",,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,12,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,10,0,0,,,
2023-05-26 05:55:05,"Early Morning Workout",56m,"Triceps Pushdown (Cable - Straight Bar)",4,60.0,10,0,0,,,
